32,32,3,5,5,192,0
32,32,192,1,1,160,0
32,32,160,1,1,96,1
16,16,96,5,5,192,0
16,16,192,1,1,192,0
16,16,192,1,1,192,1
8,8,192,3,3,192,0
8,8,192,1,1,192,0
8,8,192,1,1,192,0
