32,32,3,3,3,16,0,1
32,32,3,3,3,16,0,0.4375
32,32,3,3,3,16,0,0.46875
32,32,3,3,3,16,0,0.5625
32,32,3,3,3,16,0,0.5
32,32,3,3,3,16,0,0.40625
32,32,3,3,3,16,0,0.4375
32,32,3,3,3,16,0,0.46875
32,32,3,3,3,16,0,0.5625
32,32,3,3,3,16,0,0.375
32,32,3,3,3,16,0,0.5625
32,32,3,3,3,16,0,0.40625
32,32,3,3,3,16,0,0.40625
32,32,3,3,3,16,0,0.25
32,32,3,3,3,16,0,0.375
32,32,3,3,3,16,0,0.1875
32,32,3,3,3,16,0,0.28125
32,32,3,3,3,16,0,0.25
32,32,3,3,3,16,0,0.25
32,32,3,3,3,16,1,0.171875
16,16,32,3,3,32,0,0.375
16,16,32,3,3,32,0,0.484375
16,16,32,3,3,32,0,0.5625
16,16,32,3,3,32,0,0.460938
16,16,32,3,3,32,0,0.429688
16,16,32,3,3,32,0,0.4375
16,16,32,3,3,32,0,0.484375
16,16,32,3,3,32,0,0.367188
16,16,32,3,3,32,0,0.34375
16,16,32,3,3,32,0,0.304688
16,16,32,3,3,32,0,0.351562
16,16,32,3,3,32,0,0.242188
16,16,32,3,3,32,0,0.25
16,16,32,3,3,32,0,0.1875
16,16,32,3,3,32,0,0.15625
16,16,32,3,3,32,0,0.1875
16,16,32,3,3,32,0,0.125
16,16,32,3,3,32,1,0.117188
8,8,64,3,3,64,0,0.074219
8,8,64,3,3,64,0,0.285156
8,8,64,3,3,64,0,0.097656
8,8,64,3,3,64,0,0.142578
8,8,64,3,3,64,0,0.095703
8,8,64,3,3,64,0,0.101562
8,8,64,3,3,64,0,0.109375
8,8,64,3,3,64,0,0.068359
8,8,64,3,3,64,0,0.113281
8,8,64,3,3,64,0,0.072266
8,8,64,3,3,64,0,0.154297
8,8,64,3,3,64,0,0.068359
8,8,64,3,3,64,0,0.152344
8,8,64,3,3,64,0,0.070312
8,8,64,3,3,64,0,0.179688
8,8,64,3,3,64,0,0.117188
8,8,64,3,3,64,0,0.222656
1,1,64,1,1,10,0,1
